TARGETID,ra,dec,Z_QSO,SNR_FOREST,SNR_REDSIDE,DLAID,zDLA,Z_DLA_ERR,NHI,NHI_ERR,DELTACHI2
39628282085248444,36.28498769489454,20.87855219306139,3.7690082508378406,7.619978263506743,15.41564457609378,b'39628282085248444001',3.0899985132099475,0.027351857153214403,20.540330297149964,2.275179778980059,0.028052005153258897
39628282085248444,36.28498769489454,20.87855219306139,3.7690082508378406,7.619978263506743,15.41564457609378,b'39628282085248444002',3.0395618393549206,0.027457262561404235,20.62364412960661,2.2985641393131075,0.012789081947670145
39628299000876912,36.799505127643144,21.628894984935744,3.2276823980581972,6.701963054440352,11.08623862173947,b'39628299000876912000',2.896300307361309,0.016206221764969442,20.454503743885965,1.7875338704581574,0.12784673821987647
39628282135577239,39.352936294194244,21.0368857924514,2.758126379671995,5.773697662881139,8.80814121426327,b'39628282135577239000',2.7114816470521874,0.012255449109253877,20.47693246010532,1.1356716474997544,0.19506673942788244
39628293405675502,38.85013735529717,21.48008798387655,3.079030885749789,5.086963525338651,8.970950122584274,b'39628293405675502000',2.6424321534448505,0.03411167190542429,20.77802020912349,2.1020323627823005,0.03200058999681876
39628304696738629,41.54861950830856,22.104412884978835,3.0559389807851733,7.756420025268725,9.726525050812182,b'39628304696738629000',2.1152554076322985,0.042315493344656716,20.487534232306317,3.2450996672155044,0.08110949900567599
39628304621242092,36.73237109122446,22.04775920526733,2.767327750153205,6.045826309765573,9.635666544268963,b'39628304621242092000',2.6890019520003046,0.014036870460683467,20.975517797530554,0.9425128809961708,0.3705719762370592
39628332580472045,38.08648539202021,23.299127564962763,3.436124582141921,9.053136904076004,11.93886840971408,b'39628332580472045000',2.6837307500960876,0.02874200024829632,20.511361937513442,2.2669834924398775,0.06496468413731016
39628161381567559,28.963161777778122,15.648786079449394,2.473135297540864,13.692507147654386,22.954458963440175,b'39628161381567559000',2.063550197422278,0.009696825319246939,20.386165210574326,1.0712000529845573,0.4069752122480885
39628190385177525,27.73743055972575,17.070472974830626,2.6667127084853663,10.03252420977979,13.97713752399608,b'39628190385177525000',2.488170187732596,0.00997673321492816,20.379065400069745,0.9823757591379401,0.20449477188674492
39628213462239374,26.88773064127919,18.067733230033696,2.4592679176650947,5.106866511764032,8.867410674433097,b'39628213462239374000',1.9683376961133405,0.026104974031267162,20.392294567877315,2.7013065025120504,0.19100123916085543
39628247918449436,30.698542655170066,19.543545749087183,2.4458133976396477,5.31585257623998,11.005993925456636,b'39628247918449436000',2.2742109483719375,0.012327911289766682,20.43926024504417,1.05785382660316,0.3497116283512962
39628293288234502,31.360185603053512,21.483459169627814,3.471680806901778,8.93634393077374,12.193624171556637,b'39628293288234502000',3.0387407386149192,0.013991762252837561,20.542311408181945,1.324454568690347,0.15999394106662645
39628213453851021,26.35311742263356,18.11603086025732,3.211087096286255,7.627251681157965,12.430497734648538,b'39628213453851021000',2.8222665359721284,0.016390119778319657,20.831967462211825,1.1962513304841111,0.1925464019970331
