ID,zQSO,zCNN,Conf,NHIcnn,Flux,SNR,Plate,MJD,Fiber,ra,dec,NHIfit,NHI_best
226639276,3.4112995,2.45369767,1.0,20.534055,2.409,6.51,5045,56181,148,342.9647874,12.9520672,-1.0,20.534055
226030479,3.02342189,3.01591304,1.0,20.341957,2.663,6.214,5045,56181,310,342.0983681,12.9531484,-1.0,20.341957
226170174,2.73768849,2.04708354,1.0,20.453999,2.591,4.604,5046,56243,230,344.5609848,12.9537936,-1.0,20.453999
231286982,3.13807543,2.19436339,1.0,20.533401,2.529,5.916,5062,55803,106,331.5174603,13.4500271,-1.0,20.533401
232816409,3.16866959,2.43150295,1.0,20.466824,1.409,3.846,5062,55803,197,331.1127419,13.7706817,-1.0,20.466824
231536085,3.24823082,3.2343267,1.0,20.54092,2.222,5.647,5062,55803,148,331.3895149,13.5168343,-1.0,20.54092
224265639,2.4745901,2.37430391,1.0,20.677882,13.647,18.213,5288,55865,398,131.1010153,12.7629231,-1.0,20.677882
230526997,3.24093597,2.49368895,1.0,20.660887,1.964,6.046,5288,55865,644,131.3108095,13.5444963,-1.0,20.660887
235025208,3.16968495,2.14473738,0.5,20.592042,2.68,6.175,5295,55978,168,135.218288,13.9585638,-1.0,20.592042
224964529,2.96731464,2.0667924,1.0,20.502336,1.808,3.34,5298,55979,472,135.7105346,12.7100992,-1.0,20.502336
228304879,3.18015319,2.54310792,1.0,20.341867,2.445,5.013,5303,55980,656,138.447321,13.2807158,-1.0,20.341867
227344922,2.71421824,2.00320101,0.75,20.870775,2.054,3.356,5303,55980,780,138.9120482,13.0028959,-1.0,20.870775
227527384,2.58073521,2.0555143,1.0,20.787182,2.982,5.221,5313,55973,736,143.1102942,13.1551645,-1.0,20.787182
228249181,3.26949851,2.26200248,1.0,20.380355,2.291,5.409,5318,55983,690,145.6951988,13.1631543,-1.0,20.380355
226614279,2.15911923,2.14039508,1.0,20.333937,6.653,3.535,5323,55957,889,149.0770377,12.9723971,-1.0,20.333937
230752421,3.18118002,2.54882348,1.0,20.376185,1.226,3.001,5325,55980,126,149.7897842,13.4940246,-1.0,20.376185
224078859,2.82775184,2.82546572,1.0,20.332245,3.447,5.549,5353,55980,562,161.8010069,12.736342,-1.0,20.332245
224663449,3.07730926,2.25524924,1.0,20.337389,2.248,4.706,5353,55980,732,162.6671241,12.7815751,-1.0,20.337389
227813658,3.05135157,3.04654445,1.0,20.417211,1.223,3.536,5357,55956,645,164.5076752,13.0570235,-1.0,20.417211
226397800,3.34780941,2.30129388,1.0,20.697238,1.481,5.088,5357,55956,758,164.8578473,12.8687004,-1.0,20.697238
229765532,2.43948156,2.10802401,1.0,20.651585,2.474,3.468,5357,55956,686,164.7279873,13.2798233,-1.0,20.651585
232014168,2.42825048,2.38130438,1.0,20.503621,23.335,14.411,5365,55945,396,167.9650345,13.5433138,-1.0,20.503621
233767200,3.09050589,2.18115072,1.0,21.027959,4.404,7.951,5370,56003,682,170.9173934,13.9041828,-1.0,21.027959
226998821,3.8536406,3.81486755,1.0,20.354477,2.664,6.769,5376,55987,146,174.5218405,13.0590589,-1.0,20.354477
228308903,3.65802842,2.59819103,1.0,20.469171,7.676,12.072,5376,55987,382,173.3926304,13.0981243,-1.0,20.469171
223767372,2.8939644,2.19436339,1.0,20.502232,3.708,6.976,5379,55986,750,175.3395747,12.5763319,-1.0,20.502232
228103092,2.26211764,2.15779703,1.0,20.470932,4.615,4.067,5386,56008,192,179.2869283,13.1258896,-1.0,20.470932
226776677,3.54535656,2.42439886,1.0,20.620843,2.29,6.377,5390,56002,110,182.3450541,12.9634106,-1.0,20.620843
232177378,2.59390455,2.04848733,1.0,20.673591,2.232,4.127,5395,56003,608,183.5109715,13.6141071,-1.0,20.673591
232070102,2.31736835,2.10158968,1.0,20.555944,4.163,3.796,5400,56308,36,187.909961,13.6977849,-1.0,20.555944
231899986,3.12666418,2.52033843,1.0,20.985945,1.98,4.852,5405,56010,280,189.2269397,13.6909794,-1.0,20.985945
233016047,2.75467928,2.0142841,1.0,20.710578,5.025,7.703,5410,56016,225,191.6919668,13.7164938,-1.0,20.710578
233639451,3.30397907,2.46963819,1.0,21.329577,2.955,7.268,5416,56002,26,195.5387599,13.7555337,-1.0,21.329577
233639451,3.30397907,3.28829081,1.0,20.613216,2.955,7.268,5416,56002,26,195.5387599,13.7555337,-1.0,20.613216
227447272,3.35549949,2.72292493,1.0,20.31252,1.344,3.757,5416,56002,418,193.8616972,13.1558616,-1.0,20.31252
225302135,4.10035497,3.02424491,1.0,20.737949,3.504,8.746,5419,55983,720,195.4051887,12.7680755,-1.0,20.737949
227857941,2.99281074,2.35030456,1.0,20.505529,1.627,3.043,5422,55986,709,197.7956789,13.1688424,-1.0,20.505529
231674946,3.3761719,2.74441794,1.0,20.451465,5.036,10.551,5431,56011,86,202.547422,13.5065676,-1.0,20.451465
230153114,2.17156229,2.07103108,1.0,20.807449,6.031,3.644,5431,56011,162,202.1484113,13.4506285,-1.0,20.807449
229084039,2.56505963,2.11160417,1.0,20.313605,3.024,3.945,5432,56008,963,203.8180062,13.2346376,-1.0,20.313605
225040640,4.12496908,2.84400817,0.6625,20.773654,0.968,3.183,5432,56008,980,203.8542851,12.7364381,-1.0,20.773654
227523421,2.42113253,2.01567283,1.0,20.488442,7.03,6.613,5438,56002,924,205.9319202,13.0883203,-1.0,20.488442
230821083,2.77279468,2.7651671,1.0,21.087034,4.557,6.907,5441,56017,365,206.2613166,13.5815897,-1.0,21.087034
224797463,3.09720104,3.04188886,1.0,20.597212,2.013,4.671,5443,56010,396,206.9349412,12.7176399,-1.0,20.597212
233294297,3.55090854,2.81315375,1.0,20.547032,1.445,4.376,5443,56010,746,207.6773941,13.8749708,-1.0,20.547032
226430804,3.02232191,2.18115072,1.0,20.420868,1.994,5.237,5448,56013,356,209.4218386,13.0652457,-1.0,20.420868
223996471,3.08320361,3.07740891,1.0,20.389285,3.096,6.767,5458,56011,72,215.5892617,12.6350086,-1.0,20.389285
229510648,2.72020532,2.0527011,1.0,20.771109,7.682,10.881,5458,56011,882,215.2948261,13.2587998,-1.0,20.771109
224407735,3.29701503,2.62063115,1.0,20.406151,1.126,3.19,5463,56003,304,216.7556927,12.7161743,-1.0,20.406151
234924182,2.73310812,2.16070723,1.0,20.442249,2.328,4.036,5463,56003,544,216.0426466,14.0291678,-1.0,20.442249
234188825,3.88965881,3.08210548,1.0,20.555627,1.282,3.739,5471,56034,242,220.4631322,13.8847357,-1.0,20.555627
224166152,3.20699909,2.25300197,1.0,20.66104,1.445,3.237,5473,56033,30,222.7970509,12.6334924,-1.0,20.66104
230659046,2.91090905,2.1331729,1.0,20.647338,3.497,6.356,5473,56033,724,221.5453482,13.4708966,-1.0,20.647338
234272216,2.80510918,2.18481503,1.0,20.315275,3.616,4.591,5477,56030,321,222.8019823,13.9477677,-1.0,20.315275
224372701,2.68555027,2.04638124,1.0,20.423334,2.901,5.581,5478,56014,187,224.5118457,12.6327938,-1.0,20.423334
228410706,3.33909814,2.37352791,0.675,20.447567,3.491,8.258,5488,56013,708,228.4865872,13.3018456,-1.0,20.447567
228600097,3.83480485,3.06990598,1.0,20.673915,1.126,3.334,6112,56191,294,3.0349989,13.1350619,-1.0,20.673915
228600097,3.83480485,2.81139811,1.0,20.324163,1.126,3.334,6112,56191,294,3.0349989,13.1350619,-1.0,20.324163
232597832,2.73482638,2.11088681,1.0,20.540962,3.287,6.177,6144,56237,129,355.4712675,13.7781229,-1.0,20.540962
226975521,3.13972524,2.16507765,1.0,20.664643,1.534,3.677,6144,56237,328,354.5047315,13.01215,-1.0,20.664643
232111800,2.39230213,2.03238534,1.0,20.933012,6.201,6.105,6144,56237,380,354.3123734,13.6143116,-1.0,20.933012
228919875,3.33177972,2.56274167,1.0,20.956614,5.326,14.56,6147,56239,728,348.753808,13.2524434,-1.0,20.956614
225460412,3.36089146,2.94443022,0.7625,20.760695,1.378,4.521,6148,56209,654,350.5176093,12.8495438,-1.0,20.760695
229512720,3.01324717,2.35493647,1.0,20.465491,2.567,6.771,6149,56194,638,353.1204396,13.4247612,-1.0,20.465491
231441529,2.82912267,2.12380748,1.0,20.52501,1.608,3.123,6151,56265,505,358.125377,13.5594205,-1.0,20.52501
232209219,3.13779341,2.48966918,1.0,21.083447,1.075,3.154,6183,56210,674,3.7245312,13.5701289,-1.0,21.083447
233806891,3.7347763,3.71177127,1.0,20.529713,1.477,4.581,6191,56248,236,7.4184238,13.7895005,-1.0,20.529713
233072110,2.42686766,2.02332116,1.0,20.683782,2.598,3.372,6203,56266,348,11.6567382,13.7024697,-1.0,20.683782
229745970,2.78964552,2.0987339,1.0,20.375801,1.404,4.117,11042,58462,814,11.401429,13.3655541,-1.0,20.375801
241524389,3.74969781,2.9435223,1.0,20.385615,2.22,5.855,3927,55333,416,236.2329919,14.7518198,-1.0,20.385615
237877975,2.34269651,2.29977542,1.0,21.094095,4.127,4.032,4068,55445,884,249.0825926,14.2340338,-1.0,21.094095
237027544,3.86821259,3.84489536,1.0,20.689433,4.342,9.381,4070,55681,554,242.5017873,14.2735415,-1.0,20.689433
238469763,3.06046951,2.21058528,1.0,20.824213,3.895,8.675,4068,55445,932,249.4334463,14.2716777,-1.0,20.824213
245245484,3.09416181,2.2914278,1.0,20.787789,1.466,3.429,4074,55679,436,243.5383797,15.1981675,-1.0,20.787789
239288179,2.27996628,2.04497826,1.0,21.689047,8.168,5.587,4497,55564,283,115.9344245,14.3596915,-1.0,21.689047
237282851,3.15307344,3.13889362,1.0,20.863009,7.081,14.658,4500,55543,398,128.8469437,14.3252306,-1.0,20.863009
237895991,3.33014424,2.64740796,1.0,20.488079,1.978,5.692,4502,55569,642,117.0965581,14.2579003,-1.0,20.488079
244162509,2.99821459,2.14546097,0.8375,20.399023,2.593,5.355,4503,55563,588,126.1583976,14.9161616,-1.0,20.399023
235789211,2.85835413,2.15343846,1.0,20.578647,2.025,4.858,4503,55563,732,126.6742279,14.0915224,-1.0,20.578647
240094077,2.77217675,2.08947312,1.0,21.175763,4.931,8.078,4665,56209,668,21.5275215,14.4738882,-1.0,21.175763
237850239,3.38205262,2.28158944,0.525,21.082197,2.01,5.276,4892,55738,480,231.997053,14.2953701,-1.0,21.082197
236942847,2.97719399,2.35570904,1.0,20.365973,7.521,13.261,4900,55739,634,237.1146114,14.1621327,-1.0,20.365973
243780433,3.73275852,2.8149106,1.0,20.34858,1.111,3.835,5038,56235,82,339.4021169,14.9660103,-1.0,20.34858
243780433,3.73275852,3.03630744,1.0,20.88061,1.111,3.835,5038,56235,82,339.4021169,14.9660103,-1.0,20.88061
240268701,2.86714461,2.23358571,1.0,20.32582,1.826,4.537,5038,56235,205,338.9575561,14.5684469,-1.0,20.32582
239651009,2.63498525,2.04708354,1.0,20.930125,1.722,3.693,5038,56235,331,338.3574241,14.5247455,-1.0,20.930125
243012526,3.11878029,3.06990598,1.0,20.793071,1.984,3.715,5041,55749,705,332.8476496,14.7750173,-1.0,20.793071
243898394,2.67453791,2.67438278,1.0,20.342063,19.418,18.206,5041,55749,830,333.5486624,14.8481409,-1.0,20.342063
238801531,2.46948982,2.0724463,1.0,20.302364,5.121,5.681,5045,56181,544,341.4618155,14.4091158,-1.0,20.302364
242245332,2.58816558,2.06891094,1.0,20.791352,2.445,3.523,5062,55803,554,329.7610488,14.7548199,-1.0,20.791352
236331267,3.49056484,2.47363668,1.0,20.408513,3.48,9.19,5062,55803,240,331.0307202,14.0736755,-1.0,20.408513
239407447,3.29207325,2.33644702,1.0,20.338468,3.388,7.651,5123,55841,246,27.4082253,14.4301794,-1.0,20.338468
243354242,2.45382083,2.0018181,1.0,20.437849,4.089,5.238,5123,55841,300,27.3303289,14.9666989,-1.0,20.437849
244484217,2.50906113,2.50658412,1.0,20.49714,4.247,5.271,5130,55835,131,25.8513029,14.9135346,-1.0,20.49714
245550128,2.49456347,2.08236667,1.0,20.892119,2.406,3.113,5131,55835,16,18.1325381,15.1201463,-1.0,20.892119
244717279,2.27387875,2.22169428,1.0,20.724496,5.131,4.899,5137,55833,304,23.1076426,15.1200624,-1.0,20.724496
244818582,3.15617072,2.3487618,1.0,20.606118,1.396,3.557,5137,55833,340,22.9051675,15.0230044,-1.0,20.606118
245504110,3.55489069,2.66761973,1.0,20.320397,2.384,3.778,5137,55833,488,22.0025061,15.096568,-1.0,20.320397
245617933,3.02041811,2.16580585,1.0,20.616814,3.684,7.031,5290,55862,930,133.1571754,15.1306138,-1.0,20.616814
238205582,2.85566856,2.85020894,1.0,20.774928,2.004,4.383,5305,55984,312,139.120136,14.3122214,-1.0,20.774928
238385760,3.02324325,2.19142207,1.0,20.763239,1.245,3.075,5310,55983,91,142.8680691,14.3415594,-1.0,20.763239
237705188,3.21400965,2.36654392,1.0,21.098017,1.773,3.629,5320,55999,48,148.1800033,14.1698253,-1.0,21.098017
238905393,2.48879914,2.10230363,1.0,21.034252,8.532,9.225,5325,55980,346,148.8441691,14.3308851,-1.0,21.034252
242914841,3.47861949,2.6600271,1.0,20.649726,10.684,18.292,5325,55980,692,149.0212292,14.8151969,-1.0,20.649726
242914841,3.47861949,3.47594046,1.0,20.662311,10.684,18.292,5325,55980,692,149.0212292,14.8151969,-1.0,20.662311
236316402,3.16292705,2.27328942,1.0,20.477181,2.033,4.746,5335,56013,92,155.0102506,14.0367843,-1.0,20.477181
237072557,3.04951389,2.07244591,1.0,20.578054,3.862,8.868,5335,56013,266,154.102787,14.2749453,-1.0,20.578054
240747375,2.86804783,2.43545525,0.825,20.467815,1.756,4.237,5340,56011,218,156.9834234,14.5894163,-1.0,20.467815
238603204,2.51132807,2.00320101,0.6625,20.519132,1.977,3.334,5340,56011,372,156.0832762,14.3640263,-1.0,20.519132
244662453,3.23832544,2.1870171,0.575,20.697175,0.863,3.162,5345,56010,688,158.5250539,15.1068359,-1.0,20.697175
246776052,3.25469691,2.3961291,1.0,20.811366,1.584,4.484,5350,56009,587,160.4129066,15.3160458,-1.0,20.811366
238501458,2.95450132,2.37741394,1.0,20.383684,3.119,6.753,5355,56009,240,163.8001971,14.3604958,-1.0,20.383684
244426381,3.86711329,2.83516772,1.0,20.360614,1.279,4.207,5355,56009,848,164.1583149,14.9468147,-1.0,20.360614
244915512,2.29909828,2.26575977,1.0,20.507367,4.28,3.998,5355,56009,950,164.7583496,15.0623828,-1.0,20.507367
242146395,4.24771417,2.94988431,0.7375,21.106869,1.918,4.376,5365,55945,796,168.7985589,14.7533584,-1.0,21.106869
245208827,2.74401645,2.1870171,1.0,20.807311,8.353,10.609,5367,55986,104,170.8399462,15.139156,-1.0,20.807311
236397111,2.64782451,2.63650541,1.0,20.838834,3.763,6.473,5381,56009,814,176.9302383,14.1853445,-1.0,20.838834
246351299,3.07002578,2.39691233,1.0,20.669762,1.779,4.337,5383,56013,264,177.9744439,15.162501,-1.0,20.669762
236957952,3.05688658,2.11805918,0.925,20.493389,1.321,3.32,5386,56008,798,178.9363104,14.2189849,-1.0,20.493389
237068305,3.01766175,2.04989031,1.0,20.424458,5.374,9.47,5386,56008,880,179.4051865,14.2293766,-1.0,20.424458
239308620,3.47376635,2.33567966,0.6125,21.076733,2.192,5.567,5387,56009,150,180.7776592,14.4355859,-1.0,21.076733
239308620,3.47376635,2.72035473,1.0,20.695401,2.192,5.567,5387,56009,150,180.7776592,14.4355859,-1.0,20.695401
241042088,3.03798605,2.18261636,1.0,20.739013,3.291,6.694,5387,56009,312,179.9906485,14.5459485,-1.0,20.739013
241042088,3.03798605,2.382862,1.0,21.004532,3.291,6.694,5387,56009,312,179.9906485,14.5459485,-1.0,21.004532
245233156,3.59767588,2.5742451,1.0,20.479376,1.744,4.232,5392,56010,395,182.2039032,15.0538743,-1.0,20.479376
237704366,2.48011839,2.09944845,1.0,20.560549,4.142,4.903,5395,56003,592,183.4541192,14.328861,-1.0,20.560549
241576238,2.39602487,2.00804558,1.0,20.537957,9.398,7.121,5395,56003,706,183.8692013,14.6646313,-1.0,20.537957
237277917,2.2898065,2.10444806,1.0,20.783991,4.189,3.801,5405,56010,854,189.6383622,14.2645879,-1.0,20.783991
246204685,3.08200019,3.02888042,1.0,20.414495,1.381,3.691,5414,56014,412,192.4355466,15.2761085,-1.0,20.414495
246666503,3.3816477,2.26125219,0.55,20.924989,0.988,3.291,5420,56009,666,196.1913974,15.2342686,-1.0,20.924989
242653318,2.88767889,2.26952148,1.0,21.206113,3.328,7.538,5420,56009,730,196.6518603,14.7975896,-1.0,21.206113
240752447,2.27259303,2.06044322,1.0,20.650631,9.659,7.107,5420,56009,778,196.7937928,14.6550178,-1.0,20.650631
241035556,2.53620194,2.11949571,1.0,20.344408,17.182,13.072,5425,56003,898,199.859474,14.5777553,-1.0,20.344408
242015868,2.28096669,2.14618615,1.0,20.749082,3.571,3.212,5431,56011,694,201.4402408,14.7386104,-1.0,20.749082
243163226,3.1009383,3.04002758,1.0,21.06315,3.371,6.976,5431,56011,930,202.539979,14.8111184,-1.0,21.06315
241248238,3.65256834,2.65497476,1.0,20.354659,1.282,3.79,5431,56011,935,202.527944,14.6951791,-1.0,20.354659
235480807,2.72447102,2.04918862,1.0,20.60456,2.2,4.023,5438,56002,702,205.1394776,14.0591005,-1.0,20.60456
244787107,3.32513569,2.23954689,0.725,20.988148,1.623,3.875,5441,56017,532,205.4656067,15.1019563,-1.0,20.988148
240240772,3.12011144,2.12740572,0.8,21.216169,1.184,3.532,5446,56014,306,208.6449477,14.5497798,-1.0,21.216169
236674629,3.51139159,2.39925921,0.8875,20.828212,1.409,3.718,5451,56010,53,212.168636,14.1535951,-1.0,20.828212
235505354,2.60806904,2.55864237,1.0,20.481795,5.557,7.508,5451,56010,206,211.4930697,13.98474,-1.0,20.481795
239486897,2.83174855,2.83075553,1.0,20.404852,4.125,7.383,5451,56010,268,211.3237393,14.4378606,-1.0,20.404852
235344608,3.26974807,3.23335068,1.0,20.636492,2.496,4.873,5453,56001,584,211.585046,13.999699,-1.0,20.636492
240216907,3.41435893,3.38111031,1.0,21.065863,7.53,14.096,5455,56009,2,214.9756839,14.4574894,-1.0,21.065863
245206285,2.26656565,2.20467732,1.0,20.599695,2.642,3.13,5461,56018,38,216.8914421,15.078135,-1.0,20.599695
241306345,2.80716584,2.39222179,0.625,21.087829,1.813,3.555,5461,56018,352,215.5301227,14.6014138,-1.0,21.087829
238357408,2.67192194,2.02959308,1.0,20.582192,5.78,8.552,5461,56018,458,214.963367,14.3744091,-1.0,20.582192
236268663,2.75214398,2.75132081,1.0,21.254159,5.397,6.972,5466,56033,88,219.0120839,14.0831126,-1.0,21.254159
240288770,3.14791587,3.14175301,1.0,20.473027,3.448,6.746,5466,56033,98,218.9672972,14.5083289,-1.0,20.473027
241167546,2.83158653,2.19730733,1.0,20.488961,2.013,3.827,5466,56033,228,218.3691745,14.6677378,-1.0,20.488961
244326557,2.38295733,2.03587814,1.0,20.424844,4.235,4.211,5477,56030,358,222.5833977,14.9509405,-1.0,20.424844
242178310,3.24029387,2.17164372,0.525,20.937456,1.718,4.035,5482,56017,392,225.0892707,14.7752181,-1.0,20.937456
246029298,3.06539802,2.42045862,1.0,20.598083,4.006,8.295,5484,56039,246,227.2794912,15.202376,-1.0,20.598083
244449410,3.72472385,2.59239594,0.875,21.326719,1.188,3.539,5486,56030,72,228.8930032,14.9425541,-1.0,21.326719
242664572,3.23891723,2.61896388,1.0,20.567029,1.181,3.037,5486,56030,315,227.9968358,14.8938011,-1.0,20.567029
244450069,3.55698762,2.53740199,1.0,20.482322,1.139,3.382,5491,56034,538,229.0440947,15.0171629,-1.0,20.482322
244450069,3.55698762,2.70923408,1.0,20.884351,1.139,3.382,5491,56034,538,229.0440947,15.0171629,-1.0,20.884351
245584315,3.06318602,2.12165079,0.8625,20.470558,1.23,3.087,5491,56034,708,230.2069179,15.0798864,-1.0,20.470558
245223589,2.52689249,2.07740215,0.55,20.937876,3.051,4.779,6112,56191,592,2.2280229,15.0791585,-1.0,20.937876
239617889,3.10550973,2.4832479,1.0,20.988546,6.271,12.365,6112,56191,770,3.1576185,14.545275,-1.0,20.988546
242914231,3.11401067,2.19289233,1.0,20.761157,1.466,4.391,6140,56189,458,344.6165168,14.8496716,-1.0,20.761157
243709799,2.57669219,2.02889474,1.0,20.441032,9.397,14.491,6141,56210,76,348.2478151,14.9066167,-1.0,20.441032
237776499,2.57339402,2.57259911,1.0,20.614298,15.828,16.13,6142,56219,86,350.3145338,14.3587404,-1.0,20.614298
243108270,2.79986664,2.20025228,0.6,20.519692,4.079,6.494,6142,56219,962,350.5245024,14.896108,-1.0,20.519692
246764813,2.54977244,2.54800563,1.0,20.579127,8.473,10.964,6172,56269,386,359.9156769,15.3426395,-1.0,20.579127
241183201,2.46480154,2.07881999,0.5625,20.538581,2.15,3.805,6177,56268,726,0.6544058,14.5453353,-1.0,20.538581
239491761,2.81681203,2.15707063,1.0,21.008087,3.789,8.135,6191,56248,114,8.1286174,14.4381305,-1.0,21.008087
245240151,2.91286262,2.90826792,1.0,20.523846,4.446,7.535,6191,56248,923,8.2403607,15.1637346,-1.0,20.523846
245031148,3.13610669,2.52033843,1.0,20.411559,2.178,6.122,6197,56191,686,9.344743,15.168808,-1.0,20.411559
241263627,3.14845775,3.14366128,1.0,20.355396,4.235,9.602,6197,56191,658,9.1730556,14.6454332,-1.0,20.355396
244596830,2.87237787,2.08947312,1.0,20.464931,3.35,7.779,6203,56266,620,11.4077962,15.0892122,-1.0,20.464931
246362127,2.59307021,2.03517825,0.8,20.30069,3.151,6.516,6203,56266,682,11.9114643,15.279165,-1.0,20.30069
243425089,3.11596998,2.36964617,1.0,20.432428,2.203,5.827,9588,57782,320,149.3037313,14.7920078,-1.0,20.432428
254099029,3.16458647,3.10756405,1.0,20.715255,1.509,3.141,3922,55333,476,239.1061969,16.1564649,-1.0,20.715255
249844443,3.65480531,2.59487978,1.0,20.433427,1.48,4.947,3923,55325,506,237.9489766,15.6186049,-1.0,20.433427
256853380,2.79050259,2.23432979,1.0,20.341293,2.152,4.319,4056,55357,560,245.8801614,16.2987508,-1.0,20.341293
256853380,2.79050259,2.78603218,1.0,20.692387,2.152,4.319,4056,55357,560,245.8801614,16.2987508,-1.0,20.692387
253364470,3.73780759,2.76083524,1.0,20.669115,2.691,8.231,4056,55357,648,246.2082424,15.9266252,-1.0,20.669115
249431211,2.32563167,2.11518835,1.0,20.583656,4.224,4.261,4059,55360,288,251.7852974,15.6181316,-1.0,20.583656
258074118,3.00570791,2.95625578,1.0,20.710747,8.208,16.811,4063,55364,686,248.9107165,16.5769194,-1.0,20.710747
255916766,2.76180337,2.07456866,0.625,20.363739,2.083,4.863,4072,55362,72,243.326582,16.2786818,-1.0,20.363739
247442141,3.13495152,2.28612695,1.0,20.859812,1.67,4.527,4072,55362,126,242.9713164,15.3235779,-1.0,20.859812
259450737,3.25964342,2.34029027,1.0,20.952065,3.031,6.231,4494,55569,570,119.4031013,16.7911977,-1.0,20.952065
250383875,2.29682543,2.15779703,1.0,20.338082,6.107,4.646,4497,55564,32,117.3931557,15.586741,-1.0,20.338082
252175531,3.73459634,2.72378326,1.0,20.526175,2.832,6.278,4497,55564,516,114.8298627,15.8626623,-1.0,20.526175
258852599,2.90027511,2.89748426,0.9125,20.309305,23.996,24.521,4498,55615,716,124.5655976,16.7066266,-1.0,20.309305
253494046,2.56106132,2.51709707,1.0,20.346003,2.357,3.502,4498,55615,894,125.6101904,15.9652841,-1.0,20.346003
258171432,2.56842676,2.07740215,1.0,20.449944,3.143,3.422,4499,55572,661,122.1077949,16.6415581,-1.0,20.449944
247108840,3.48514395,2.33107415,0.6125,20.968871,2.375,5.249,4501,55590,776,120.1978999,15.2877557,-1.0,20.968871
250616083,3.06797229,2.3626704,1.0,20.786945,2.743,5.259,4501,55590,602,119.5268106,15.6818899,-1.0,20.786945
253361280,3.75549684,2.97451547,1.0,20.652886,1.962,5.957,5032,56208,242,339.5310264,15.956342,-1.0,20.652886
259030289,2.48721104,2.45131343,1.0,20.433287,6.293,7.466,5034,56190,74,345.3799719,16.7131131,-1.0,20.433287
250753904,3.49643497,3.26073198,0.5625,20.765818,1.047,3.14,5036,55751,532,332.9123533,15.7909267,-1.0,20.765818
247201786,3.55200618,2.62480155,1.0,20.597019,1.678,5.634,5037,55823,353,335.9314601,15.3211919,-1.0,20.597019
255204880,3.43880535,2.79738192,1.0,21.437011,2.261,6.106,5037,55823,724,336.223964,16.1773334,-1.0,21.437011
248771918,3.03615274,2.37275031,1.0,20.337655,2.417,6.355,5039,56220,618,340.4605841,15.5432511,-1.0,20.337655
257295799,2.81830339,2.21206438,1.0,21.080425,2.502,4.417,5061,55806,562,328.6388889,16.4575112,-1.0,21.080425
259374777,3.05689318,2.42439886,1.0,20.497689,1.682,4.663,5118,55830,284,28.1576974,16.7445858,-1.0,20.497689
252178747,2.38427948,2.03448038,1.0,20.390319,2.475,3.542,5119,55836,280,29.837312,15.8835116,-1.0,20.390319
257091939,3.14541271,2.11518828,0.675,20.636602,1.364,3.122,5119,55836,524,28.6346578,16.4532469,-1.0,20.636602
249866420,3.10397213,2.08094696,1.0,20.51943,4.096,9.443,5123,55841,434,26.6712015,15.6950522,-1.0,20.51943
247908347,3.41848822,2.46644543,1.0,20.404578,1.172,3.309,5130,55835,30,26.6234012,15.4176922,-1.0,20.404578
252171139,2.69809107,2.01845218,1.0,20.702322,1.775,3.174,5131,55835,748,16.8313697,15.8815771,-1.0,20.702322
248731173,3.09048688,2.07315443,0.525,20.595145,1.98,4.01,5131,55835,992,18.0242009,15.4439125,-1.0,20.595145
248065602,3.08404935,2.39456634,1.0,20.406205,1.132,3.418,5137,55833,70,24.4358205,15.3571032,-1.0,20.406205
249000744,2.68787862,2.06396856,1.0,20.668949,1.64,3.875,5138,55830,780,19.3310853,15.4679084,-1.0,20.668949
257339223,3.31712556,2.23805559,0.5875,21.018233,2.006,5.502,5138,55830,830,19.4773218,16.5227936,-1.0,21.018233
257339223,3.31712556,3.30907746,1.0,20.539995,2.006,5.502,5138,55830,830,19.4773218,16.5227936,-1.0,20.539995
255312562,3.89127888,3.58336383,0.8625,20.332129,1.7,6.156,5139,55866,122,19.7612781,16.2188227,-1.0,20.332129
255367961,3.12057411,2.38910012,1.0,20.322742,1.572,3.058,5140,55836,958,22.4027681,16.1872869,-1.0,20.322742
252153671,3.48924369,2.81842428,1.0,21.178326,2.157,4.876,5290,55862,948,133.4793712,15.872794,-1.0,21.178326
250373605,3.21953775,2.14763453,0.5125,20.954866,1.45,4.194,5320,55999,681,146.8633397,15.5976824,-1.0,20.954866
257389037,3.09919891,2.26350514,1.0,20.638063,1.493,4.037,5322,56003,264,147.6717848,16.5163784,-1.0,20.638063
251138329,3.0878469,2.35570906,1.0,20.495306,8.612,13.27,5325,55980,792,149.4112457,15.7665506,-1.0,20.495306
251138329,3.0878469,2.18921869,1.0,20.388945,8.612,13.27,5325,55980,792,149.4112457,15.7665506,-1.0,20.388945
259514300,3.09445967,2.17310314,1.0,20.753813,1.764,3.556,5332,55981,70,153.5330479,16.7549364,-1.0,20.753813
259274736,2.50705907,2.50496996,1.0,20.954666,10.361,10.332,5332,55981,107,153.3370837,16.5879012,-1.0,20.954666
255902501,4.79370485,3.79937126,1.0,20.777217,1.168,3.212,5347,56008,200,160.1712338,16.376075,-1.0,20.777217
247989394,2.54979764,2.0527011,1.0,20.460426,6.042,8.302,5355,56009,668,163.3321625,15.4095337,-1.0,20.460426
253181746,2.91475547,2.19068804,1.0,20.602738,2.227,4.417,5358,56016,264,164.9426476,16.0293233,-1.0,20.602738
253181746,2.91475547,2.09445667,1.0,20.361569,2.227,4.417,5358,56016,264,164.9426476,16.0293233,-1.0,20.361569
