ID,ra,dec,zDLA,NHI,SNR_FOREST,status,SiII1526_sigma,SiII1526_dv,SiII1526_3sigUL,CII1334_sigma,CII1334_dv,CII1334_3sigUL,OI1302_sigma,OI1302_dv,OI1302_3sigUL,AlII1670_sigma,AlII1670_dv,AlII1670_3sigUL,n_lines_ok,solo_hits,pair_hit,detected,candidate_metalpoor,max_3sig_UL
39627912202162021,43.77708579051761,5.147894587860368,2.390434541949986,20.634562339125107,8.249299393741811,ok,18.06817690648476,-100.0,0.1110240524845783,21.77710838257724,-50.0,0.1300978852829757,12.126422959796692,-50.0,0.1675763618030286,15.73860237556996,-50.0,0.1359753354220206,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1675763618030286
39627912202162021,43.77708579051761,5.147894587860368,2.348160111380189,20.44014463496885,8.249299393741811,ok,2.4489989101456,250.0,0.1355226790747464,-0.421719525233694,200.0,0.1600637785021603,5.013421513440552,-450.0,0.213075621966373,1.082178479055431,-450.0,0.1430665725901227,4,OI1302,False,True,False,0.213075621966373
39627906120421111,40.26053834471062,5.046123724064611,2.465272941341721,21.92686779233938,11.174073949646274,ok,58.19633991992379,50.0,0.0504606609779574,59.86672655526359,50.0,0.0418970053229778,41.84038699646754,50.0,0.0587771765186762,58.26410585848418,50.0,0.0528211044872568,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0587771765186762
39627948248008496,41.84786092646281,6.649532859087183,2.2967077518546333,20.71139656165079,8.834522955003457,ok,16.837499946954306,500.0,0.1031391024050393,13.58764910080432,500.0,0.1849093076025337,10.973637164522186,500.0,0.1715257208695009,17.18272859494556,500.0,0.1042092660374228,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.1849093076025337
39627912126664768,39.34369386020064,5.290338324399679,2.161954538447303,21.229662193534303,5.6076088275424665,ok,12.644605191001595,-150.0,0.1340932432426678,7.661786967385389,0.0,0.2467269088240778,6.580621381175291,400.0,0.2324806968948927,12.08327590468995,-150.0,0.1311286041001157,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.2467269088240778
39627936197776426,39.68381458183291,6.155953651522755,2.458414234180576,20.52354927887612,30.52922493712364,ok,6.395578217577822,-50.0,0.0315135070221846,91.556780174898,0.0,0.0207287505400264,29.70818549938001,-250.0,0.0380697675816854,4.97776136338341,50.0,0.0329611539572634,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0380697675816854
39627936197776426,39.68381458183291,6.155953651522755,1.9751359649684488,20.491455681214315,30.52922493712364,ok,130.601488185584,-250.0,0.018093379202474,29.803296972228377,-150.0,0.042648239343366,43.82331728107125,400.0,0.0340809708285207,15.332569838004575,-100.0,0.0338161728620839,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.042648239343366
39627930170559318,38.77401413427679,5.876654123513076,2.603477386681978,20.415274284331804,6.715403530261532,ok,3.082113002869092,-250.0,0.152899168664127,16.735068659209592,150.0,0.1700535881544768,5.965016275829409,-500.0,0.1790479834740793,5.213485343468967,-250.0,0.1359526466355618,4,"CII1334,OI1302,AlII1670",True,True,False,0.1790479834740793
39627930178947112,39.24708814619079,6.077714736926439,2.554848226885972,20.50360420357309,5.224753741057812,ok,2.9756312756961374,-50.0,0.2055911682061486,12.104231466820089,-200.0,0.180909390227427,5.831481305366887,0.0,0.2280862398274851,3.1928999909514424,0.0,0.1909126536040516,4,"CII1334,OI1302",True,True,False,0.2280862398274851
39627954212308939,39.385897126171656,7.038179575149032,3.029141788155885,20.637945451003816,20.91434360236164,ok,104.6801199452036,-100.0,0.0259445497899462,68.40654066321564,-100.0,0.0426611702526421,78.6728463010482,-100.0,0.0374038273557496,120.44457562691206,-100.0,0.0229592805962135,4,"SiII1526,CII1334,OI1302,AlII1670",True,True,False,0.0426611702526421
