ID,survey,z_abs,line,lam_obs_nm,arm,band_used,mag_cont,z_qso,forest_applies,mag_corr,mag_eff,sn_at_1hr,EW3sig_1hr_A,EW3sig_2hr_A,note
39628061435498050,DESI,2.28615,CII1334,438.37241000000006,UVB,gmag,18.6205,2.4350312347648586,False,0.0,18.6205,141.84041720008562,0.011294325377038844,0.007986294063031476,
39628061435498050,DESI,2.28615,OI1302,427.85672999999997,UVB,gmag,18.6205,2.4350312347648586,False,0.0,18.6205,141.84041720008562,0.011023397032162346,0.007794718793153656,
39628061435498050,DESI,2.28615,AlII1670,548.78705,UVB,gmag,18.6205,2.4350312347648586,False,0.0,18.6205,107.59695972076858,0.018638928256873515,0.013179712564484816,
357580815,SDSS,2.437829,SiII1526,524.6127054,UVB,gmag,20.0396,2.441141,False,0.0,20.0396,29.117896634399884,0.06584091937205228,0.046556560567534884,
357580815,SDSS,2.437829,CII1334,458.6063886,UVB,gmag,20.0396,2.441141,False,0.0,20.0396,38.3848634508866,0.043661352273849596,0.030873238268613733,
357580815,SDSS,2.437829,OI1302,447.6053357999999,UVB,gmag,20.0396,2.441141,False,0.0,20.0396,38.3848634508866,0.0426140034936673,0.030132650843879366,
357580815,SDSS,2.437829,AlII1670,574.117443,VIS,rmag,20.2365,2.441141,False,0.0,20.2365,15.324982949611663,0.07865190614022916,0.05561529618500389,
167657155,SDSS,2.539029,SiII1526,540.0558254,UVB,gmag,19.3105,3.251141,False,0.0,19.3105,56.990176237974225,0.03463025880129181,0.024487290832638557,
167657155,SDSS,2.539029,CII1334,472.1064686,UVB,gmag,19.3105,3.251141,True,0.27709110272242604,19.587591102722428,58.20543762909489,0.02964104250955867,0.020959382159947654,
167657155,SDSS,2.539029,OI1302,460.7815758,UVB,gmag,19.3105,3.251141,True,0.27709110272242604,19.587591102722428,58.20543762909489,0.028930013004081996,0.020456608375001385,
167657155,SDSS,2.539029,AlII1670,591.0178430000001,VIS,rmag,18.6287,3.251141,False,0.0,18.6287,67.3782923606445,0.01841573695117378,0.013021892478722655,
39627829331105031,DESI,2.112898,SiII1526,475.02823479999995,UVB,gmag,20.383,2.6625251685917912,False,0.0,20.383,27.976926378546537,0.062049245672927605,0.04387544238283715,
39627829331105031,DESI,2.112898,CII1334,415.2605932,UVB,gmag,20.383,2.6625251685917912,True,0.16757267234642492,20.550572672346423,23.975679864855923,0.06329463081985383,0.04475606266541769,
39627829331105031,DESI,2.112898,OI1302,405.29931959999993,UVB,gmag,20.383,2.6625251685917912,True,0.16757267234642492,20.550572672346423,23.975679864855923,0.06177631883616916,0.043682453965797466,
39627829331105031,DESI,2.112898,AlII1670,519.853966,UVB,gmag,20.383,2.6625251685917912,False,0.0,20.383,21.222668969007824,0.08951554161548739,0.06329704649789772,
39627673214913842,DESI,2.280463,SiII1526,500.5986538,UVB,gmag,19.8935,2.4147956272780213,False,0.0,19.8935,33.31194570682001,0.054916994296096325,0.03883217906915266,
39627673214913842,DESI,2.280463,CII1334,437.61376420000005,UVB,gmag,19.8935,2.4147956272780213,False,0.0,19.8935,43.91369690244069,0.03641732613473548,0.025750938262553535,
39627673214913842,DESI,2.280463,OI1302,427.1162826,UVB,gmag,19.8935,2.4147956272780213,False,0.0,19.8935,43.91369690244069,0.03554374709702067,0.025133224601082978,
39627673214913842,DESI,2.280463,AlII1670,547.837321,UVB,gmag,19.8935,2.4147956272780213,False,0.0,19.8935,33.31194570682001,0.060099200835177495,0.042496552454446224,
39628019890914673,DESI,3.924484,SiII1526,751.4762583999999,VIS,imag,19.27,4.146649865624052,False,0.0,19.27,37.325015779572055,0.04226917531622693,0.02988882050126709,
39628019890914673,DESI,3.924484,CII1334,656.9261656,VIS,rmag,19.5753,4.146649865624052,False,0.0,19.5753,28.176042908596916,0.048949140528386406,0.03461226920087529,
39628019890914673,DESI,3.924484,OI1302,641.1678167999999,VIS,rmag,19.5753,4.146649865624052,False,0.0,19.5753,28.176042908596916,0.04777494825184339,0.033781989879714855,
39628019890914673,DESI,3.924484,AlII1670,822.388828,VIS,zmag,19.2466,4.146649865624052,False,0.0,19.2466,38.13818314844537,0.04527158629444918,0.032011845663876985,
357433147,SDSS,2.62814253,SiII1526,553.6545500779999,UVB,rmag,19.0646,2.632283,False,0.0,19.0646,71.47596047445663,0.02830713757047433,0.02001616893206289,
357433147,SDSS,2.62814253,CII1334,483.994213502,UVB,gmag,19.3532,2.632283,False,0.0,19.3532,72.23039668732015,0.024487094175860872,0.01731499034330484,
357433147,SDSS,2.62814253,OI1302,472.38415740599993,UVB,gmag,19.3532,2.632283,False,0.0,19.3532,72.23039668732015,0.02389969761392118,0.016899638251111616,
357433147,SDSS,2.62814253,AlII1670,605.89980251,VIS,rmag,19.0646,2.632283,False,0.0,19.0646,45.09828221513441,0.028206507869537878,0.01994501298814195,
39627630147799297,DESI,2.194707547121217,SiII1526,487.5123716906977,UVB,gmag,19.8147,2.38435995150015,False,0.0,19.8147,47.219349512424024,0.0377296453958822,0.026678888111192102,
39627630147799297,DESI,2.194707547121217,CII1334,426.1739867859704,UVB,gmag,19.8147,2.38435995150015,False,0.0,19.8147,47.219349512424024,0.032982534048562814,0.023322173486454958,
39627630147799297,DESI,2.194707547121217,OI1302,415.9509226351824,UVB,gmag,19.8147,2.38435995150015,False,0.0,19.8147,47.219349512424024,0.03219134882400957,0.02276272104899876,
